nominal_time,pv,timestamp,value
2026-06-14T07:30:00,USEG:UNDS:4250:KAct,2026-06-14T07:29:32,3.6858939268412225
2026-06-14T07:30:00,USEG:UNDS:4350:KAct,2026-06-14T07:30:01,4.026954511771492
2026-06-14T07:30:00,USEG:UNDS:4450:KAct,2026-06-14T07:27:13,1.082821019140672
2026-06-14T07:30:00,USEG:UNDS:4550:KAct,2026-06-14T07:30:02,1.2038800768204438
2026-06-14T07:30:00,USEG:UNDS:4650:KAct,2026-06-14T07:25:10,1.19648658168108
2026-06-14T07:30:00,USEG:UNDS:4750:KAct,2026-06-14T07:29:56,1.0486404648040053
2026-06-14T07:45:00,USEG:UNDS:2150:KAct,2026-06-14T07:44:59,5.426355035773569
2026-06-14T07:45:00,USEG:UNDS:2250:KAct,2026-06-14T07:44:58,3.5391399504831287
2026-06-14T07:45:00,USEG:UNDS:2350:KAct,2026-06-14T07:44:56,3.0526457443885806
2026-06-14T07:45:00,USEG:UNDS:2450:KAct,2026-06-14T07:44:23,5.240218970404127
2026-06-14T07:45:00,USEG:UNDS:2550:KAct,2026-06-14T07:44:59,5.2398644096156275
2026-06-14T07:45:00,USEG:UNDS:2650:KAct,2026-06-14T07:45:01,5.239894902634879
2026-06-14T07:45:00,USEG:UNDS:2750:KAct,2026-06-14T07:45:01,5.239842297666187
2026-06-14T07:45:00,USEG:UNDS:2850:KAct,2026-06-14T07:44:41,5.263313108278653
2026-06-14T07:45:00,USEG:UNDS:2950:KAct,2026-06-14T07:44:59,5.286799048123509
2026-06-14T07:45:00,USEG:UNDS:3050:KAct,2026-06-14T07:45:02,5.3100182900658295
2026-06-14T07:45:00,USEG:UNDS:3150:KAct,2026-06-14T07:44:56,5.333199678518927
2026-06-14T07:45:00,USEG:UNDS:3250:KAct,2026-06-14T07:45:00,5.356504287580476
2026-06-14T07:45:00,USEG:UNDS:3350:KAct,2026-06-14T07:45:02,5.379810740017278
2026-06-14T07:45:00,USEG:UNDS:3450:KAct,2026-06-14T07:44:55,5.403065072641596
2026-06-14T07:45:00,USEG:UNDS:3650:KAct,2026-06-14T07:45:02,1.5976773903230055
2026-06-14T07:45:00,USEG:UNDS:3750:KAct,2026-06-14T07:45:02,1.529968297799046
2026-06-14T07:45:00,USEG:UNDS:3850:KAct,2026-06-14T07:44:44,3.6718563333733507
2026-06-14T07:45:00,USEG:UNDS:3950:KAct,2026-06-14T07:45:02,3.6726533443416196
2026-06-14T07:45:00,USEG:UNDS:4050:KAct,2026-06-14T07:44:38,3.676912370720508
2026-06-14T07:45:00,USEG:UNDS:4150:KAct,2026-06-14T07:45:02,3.681548868668345
